timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1740060631439,175,Requisição HTTP,200,OK,Grupo de Usuários 1-53,text,true,,3164,119,56,56,http://localhost:8080/,175,0,1
1740060631398,221,Requisição HTTP,200,OK,Grupo de Usuários 1-25,text,true,,3164,119,55,55,http://localhost:8080/,221,0,1
1740060631426,194,Requisição HTTP,200,OK,Grupo de Usuários 1-41,text,true,,3164,119,55,55,http://localhost:8080/,193,0,1
1740060631441,181,Requisição HTTP,200,OK,Grupo de Usuários 1-54,text,true,,3164,119,53,53,http://localhost:8080/,181,0,0
1740060631445,184,Requisição HTTP,200,OK,Grupo de Usuários 1-58,text,true,,3164,119,52,52,http://localhost:8080/,184,0,0
1740060631449,184,Requisição HTTP,200,OK,Grupo de Usuários 1-60,text,true,,3164,119,51,51,http://localhost:8080/,184,0,0
1740060631460,173,Requisição HTTP,200,OK,Grupo de Usuários 1-70,text,true,,3164,119,51,51,http://localhost:8080/,173,0,1
1740060631443,197,Requisição HTTP,200,OK,Grupo de Usuários 1-56,text,true,,3164,119,49,49,http://localhost:8080/,197,0,2
1740060631450,191,Requisição HTTP,200,OK,Grupo de Usuários 1-62,text,true,,3164,119,48,48,http://localhost:8080/,191,0,1
1740060631446,200,Requisição HTTP,200,OK,Grupo de Usuários 1-59,text,true,,3164,119,47,47,http://localhost:8080/,200,0,1
1740060631453,195,Requisição HTTP,200,OK,Grupo de Usuários 1-61,text,true,,3164,119,46,46,http://localhost:8080/,195,0,1
1740060631456,198,Requisição HTTP,200,OK,Grupo de Usuários 1-64,text,true,,3164,119,45,45,http://localhost:8080/,198,0,1
1740060631433,225,Requisição HTTP,200,OK,Grupo de Usuários 1-49,text,true,,3164,119,44,44,http://localhost:8080/,225,0,0
1740060631431,229,Requisição HTTP,200,OK,Grupo de Usuários 1-44,text,true,,3164,119,43,43,http://localhost:8080/,229,0,1
1740060631433,231,Requisição HTTP,200,OK,Grupo de Usuários 1-43,text,true,,3164,119,42,42,http://localhost:8080/,231,0,0
1740060631448,219,Requisição HTTP,200,OK,Grupo de Usuários 1-57,text,true,,3164,119,41,41,http://localhost:8080/,219,0,2
1740060631434,236,Requisição HTTP,200,OK,Grupo de Usuários 1-50,text,true,,3164,119,40,40,http://localhost:8080/,236,0,1
1740060631452,220,Requisição HTTP,200,OK,Grupo de Usuários 1-63,text,true,,3164,119,39,39,http://localhost:8080/,220,0,0
1740060631455,220,Requisição HTTP,200,OK,Grupo de Usuários 1-65,text,true,,3164,119,38,38,http://localhost:8080/,220,0,1
1740060631458,219,Requisição HTTP,200,OK,Grupo de Usuários 1-66,text,true,,3164,119,37,37,http://localhost:8080/,219,0,2
1740060631428,252,Requisição HTTP,200,OK,Grupo de Usuários 1-45,text,true,,3164,119,36,36,http://localhost:8080/,252,0,0
1740060631429,252,Requisição HTTP,200,OK,Grupo de Usuários 1-48,text,true,,3164,119,35,35,http://localhost:8080/,252,0,3
1740060631506,177,Requisição HTTP,200,OK,Grupo de Usuários 1-94,text,true,,3164,119,34,34,http://localhost:8080/,177,0,1
1740060631439,244,Requisição HTTP,200,OK,Grupo de Usuários 1-55,text,true,,3164,119,34,34,http://localhost:8080/,244,0,0
1740060631437,251,Requisição HTTP,200,OK,Grupo de Usuários 1-51,text,true,,3164,119,32,32,http://localhost:8080/,251,0,0
1740060631475,216,Requisição HTTP,200,OK,Grupo de Usuários 1-76,text,true,,3164,119,31,31,http://localhost:8080/,216,0,2
1740060631470,223,Requisição HTTP,200,OK,Grupo de Usuários 1-74,text,true,,3164,119,30,30,http://localhost:8080/,223,0,3
1740060631473,223,Requisição HTTP,200,OK,Grupo de Usuários 1-75,text,true,,3164,119,29,29,http://localhost:8080/,223,0,1
1740060631507,195,Requisição HTTP,200,OK,Grupo de Usuários 1-99,text,true,,3164,119,28,28,http://localhost:8080/,195,0,1
1740060631486,216,Requisição HTTP,200,OK,Grupo de Usuários 1-81,text,true,,3164,119,28,28,http://localhost:8080/,216,0,0
1740060631468,234,Requisição HTTP,200,OK,Grupo de Usuários 1-73,text,true,,3164,119,26,26,http://localhost:8080/,234,0,0
1740060631436,267,Requisição HTTP,200,OK,Grupo de Usuários 1-52,text,true,,3164,119,25,25,http://localhost:8080/,267,0,0
1740060631482,222,Requisição HTTP,200,OK,Grupo de Usuários 1-77,text,true,,3164,119,24,24,http://localhost:8080/,222,0,3
1740060631505,201,Requisição HTTP,200,OK,Grupo de Usuários 1-92,text,true,,3164,119,23,23,http://localhost:8080/,201,0,1
1740060631486,226,Requisição HTTP,200,OK,Grupo de Usuários 1-80,text,true,,3164,119,22,22,http://localhost:8080/,225,0,0
1740060631507,208,Requisição HTTP,200,OK,Grupo de Usuários 1-95,text,true,,3164,119,21,21,http://localhost:8080/,208,0,0
1740060631485,232,Requisição HTTP,200,OK,Grupo de Usuários 1-79,text,true,,3164,119,20,20,http://localhost:8080/,232,0,3
1740060631508,212,Requisição HTTP,200,OK,Grupo de Usuários 1-100,text,true,,3164,119,19,19,http://localhost:8080/,212,0,0
1740060631507,213,Requisição HTTP,200,OK,Grupo de Usuários 1-98,text,true,,3164,119,19,19,http://localhost:8080/,213,0,1
1740060631506,216,Requisição HTTP,200,OK,Grupo de Usuários 1-97,text,true,,3164,119,17,17,http://localhost:8080/,216,0,1
1740060631491,233,Requisição HTTP,200,OK,Grupo de Usuários 1-82,text,true,,3164,119,16,16,http://localhost:8080/,233,0,1
1740060631475,252,Requisição HTTP,200,OK,Grupo de Usuários 1-78,text,true,,3164,119,15,15,http://localhost:8080/,252,0,1
1740060631509,220,Requisição HTTP,200,OK,Grupo de Usuários 1-42,text,true,,3164,119,14,14,http://localhost:8080/,220,0,8
1740060631506,226,Requisição HTTP,200,OK,Grupo de Usuários 1-96,text,true,,3164,119,13,13,http://localhost:8080/,226,0,1
1740060631462,274,Requisição HTTP,200,OK,Grupo de Usuários 1-71,text,true,,3164,119,12,12,http://localhost:8080/,274,0,1
1740060631505,233,Requisição HTTP,200,OK,Grupo de Usuários 1-93,text,true,,3164,119,11,11,http://localhost:8080/,233,0,0
1740060631496,242,Requisição HTTP,200,OK,Grupo de Usuários 1-84,text,true,,3164,119,11,11,http://localhost:8080/,242,0,1
1740060631493,245,Requisição HTTP,200,OK,Grupo de Usuários 1-85,text,true,,3164,119,11,11,http://localhost:8080/,245,0,1
1740060631496,242,Requisição HTTP,200,OK,Grupo de Usuários 1-86,text,true,,3164,119,8,8,http://localhost:8080/,242,0,0
1740060631502,236,Requisição HTTP,200,OK,Grupo de Usuários 1-87,text,true,,3164,119,7,7,http://localhost:8080/,236,0,2
1740060631498,240,Requisição HTTP,200,OK,Grupo de Usuários 1-88,text,true,,3164,119,7,7,http://localhost:8080/,240,0,1
1740060631501,240,Requisição HTTP,200,OK,Grupo de Usuários 1-90,text,true,,3164,119,5,5,http://localhost:8080/,240,0,0
1740060631499,246,Requisição HTTP,200,OK,Grupo de Usuários 1-89,text,true,,3164,119,4,4,http://localhost:8080/,246,0,1
1740060631490,255,Requisição HTTP,200,OK,Grupo de Usuários 1-83,text,true,,3164,119,3,3,http://localhost:8080/,255,0,3
1740060631463,287,Requisição HTTP,200,OK,Grupo de Usuários 1-72,text,true,,3164,119,2,2,http://localhost:8080/,287,0,1
1740060631503,247,Requisição HTTP,200,OK,Grupo de Usuários 1-91,text,true,,3164,119,2,2,http://localhost:8080/,247,0,1
1740060634000,129,Requisição HTTP,200,OK,Grupo de Usuários 1-11,text,true,,3164,119,100,100,http://localhost:8080/,129,0,0
1740060634002,127,Requisição HTTP,200,OK,Grupo de Usuários 1-39,text,true,,3164,119,99,99,http://localhost:8080/,127,0,1
1740060634001,136,Requisição HTTP,200,OK,Grupo de Usuários 1-27,text,true,,3164,119,98,98,http://localhost:8080/,136,0,1
1740060634002,135,Requisição HTTP,200,OK,Grupo de Usuários 1-40,text,true,,3164,119,97,97,http://localhost:8080/,135,0,1
1740060634001,141,Requisição HTTP,200,OK,Grupo de Usuários 1-25,text,true,,3164,119,96,96,http://localhost:8080/,141,0,1
1740060634000,143,Requisição HTTP,200,OK,Grupo de Usuários 1-10,text,true,,3164,119,95,95,http://localhost:8080/,143,0,0
1740060634004,139,Requisição HTTP,200,OK,Grupo de Usuários 1-52,text,true,,3164,119,95,95,http://localhost:8080/,139,0,1
1740060634003,141,Requisição HTTP,200,OK,Grupo de Usuários 1-32,text,true,,3164,119,93,93,http://localhost:8080/,141,0,0
1740060634004,140,Requisição HTTP,200,OK,Grupo de Usuários 1-46,text,true,,3164,119,92,92,http://localhost:8080/,140,0,1
1740060634008,148,Requisição HTTP,200,OK,Grupo de Usuários 1-81,text,true,,3164,119,91,91,http://localhost:8080/,148,0,1
1740060634012,144,Requisição HTTP,200,OK,Grupo de Usuários 1-77,text,true,,3164,119,90,90,http://localhost:8080/,144,0,1
1740060634004,152,Requisição HTTP,200,OK,Grupo de Usuários 1-51,text,true,,3164,119,89,89,http://localhost:8080/,152,0,1
1740060634006,162,Requisição HTTP,200,OK,Grupo de Usuários 1-54,text,true,,3164,119,88,88,http://localhost:8080/,162,0,0
1740060634011,157,Requisição HTTP,200,OK,Grupo de Usuários 1-76,text,true,,3164,119,88,88,http://localhost:8080/,157,0,1
1740060633999,169,Requisição HTTP,200,OK,Grupo de Usuários 1-1,text,true,,3164,119,86,86,http://localhost:8080/,169,0,16
1740060634018,151,Requisição HTTP,200,OK,Grupo de Usuários 1-6,text,true,,3164,119,86,86,http://localhost:8080/,151,0,0
1740060634014,155,Requisição HTTP,200,OK,Grupo de Usuários 1-26,text,true,,3164,119,84,84,http://localhost:8080/,155,0,1
1740060634017,152,Requisição HTTP,200,OK,Grupo de Usuários 1-7,text,true,,3164,119,84,84,http://localhost:8080/,152,0,0
1740060634016,153,Requisição HTTP,200,OK,Grupo de Usuários 1-8,text,true,,3164,119,82,82,http://localhost:8080/,153,0,1
1740060634018,166,Requisição HTTP,200,OK,Grupo de Usuários 1-5,text,true,,3164,119,81,81,http://localhost:8080/,166,0,1
1740060634019,165,Requisição HTTP,200,OK,Grupo de Usuários 1-2,text,true,,3164,119,81,81,http://localhost:8080/,165,0,1
1740060634018,167,Requisição HTTP,200,OK,Grupo de Usuários 1-9,text,true,,3164,119,79,79,http://localhost:8080/,167,0,1
1740060634019,166,Requisição HTTP,200,OK,Grupo de Usuários 1-3,text,true,,3164,119,79,79,http://localhost:8080/,166,0,1
1740060634028,175,Requisição HTTP,200,OK,Grupo de Usuários 1-20,text,true,,3164,119,77,77,http://localhost:8080/,175,0,1
1740060634020,183,Requisição HTTP,200,OK,Grupo de Usuários 1-4,text,true,,3164,119,76,76,http://localhost:8080/,183,0,1
1740060634034,170,Requisição HTTP,200,OK,Grupo de Usuários 1-34,text,true,,3164,119,75,75,http://localhost:8080/,170,0,2
1740060634022,200,Requisição HTTP,200,OK,Grupo de Usuários 1-13,text,true,,3164,119,74,74,http://localhost:8080/,200,0,0
1740060634028,194,Requisição HTTP,200,OK,Grupo de Usuários 1-16,text,true,,3164,119,74,74,http://localhost:8080/,194,0,0
1740060634023,217,Requisição HTTP,200,OK,Grupo de Usuários 1-17,text,true,,3164,119,72,72,http://localhost:8080/,217,0,1
1740060634022,218,Requisição HTTP,200,OK,Grupo de Usuários 1-14,text,true,,3164,119,72,72,http://localhost:8080/,218,0,0
1740060634021,219,Requisição HTTP,200,OK,Grupo de Usuários 1-12,text,true,,3164,119,70,70,http://localhost:8080/,219,0,0
1740060634030,211,Requisição HTTP,200,OK,Grupo de Usuários 1-28,text,true,,3164,119,69,69,http://localhost:8080/,211,0,1
1740060634023,219,Requisição HTTP,200,OK,Grupo de Usuários 1-18,text,true,,3164,119,68,68,http://localhost:8080/,219,0,1
1740060634033,210,Requisição HTTP,200,OK,Grupo de Usuários 1-33,text,true,,3164,119,67,67,http://localhost:8080/,210,0,1
1740060634029,220,Requisição HTTP,200,OK,Grupo de Usuários 1-23,text,true,,3164,119,66,66,http://localhost:8080/,220,0,1
1740060634027,224,Requisição HTTP,200,OK,Grupo de Usuários 1-21,text,true,,3164,119,65,65,http://localhost:8080/,224,0,1
1740060634031,222,Requisição HTTP,200,OK,Grupo de Usuários 1-31,text,true,,3164,119,64,64,http://localhost:8080/,222,0,1
1740060634024,230,Requisição HTTP,200,OK,Grupo de Usuários 1-19,text,true,,3164,119,63,63,http://localhost:8080/,230,0,0
1740060634041,234,Requisição HTTP,200,OK,Grupo de Usuários 1-42,text,true,,3164,119,62,62,http://localhost:8080/,234,0,1
1740060634035,240,Requisição HTTP,200,OK,Grupo de Usuários 1-35,text,true,,3164,119,62,62,http://localhost:8080/,240,0,1
1740060634038,237,Requisição HTTP,200,OK,Grupo de Usuários 1-37,text,true,,3164,119,62,62,http://localhost:8080/,237,0,1
1740060634030,246,Requisição HTTP,200,OK,Grupo de Usuários 1-29,text,true,,3164,119,59,59,http://localhost:8080/,246,0,1
1740060634029,247,Requisição HTTP,200,OK,Grupo de Usuários 1-24,text,true,,3164,119,59,59,http://localhost:8080/,247,0,1
1740060634026,250,Requisição HTTP,200,OK,Grupo de Usuários 1-22,text,true,,3164,119,57,57,http://localhost:8080/,250,0,0
1740060634031,252,Requisição HTTP,200,OK,Grupo de Usuários 1-30,text,true,,3164,119,56,56,http://localhost:8080/,252,0,1
1740060634048,235,Requisição HTTP,200,OK,Grupo de Usuários 1-47,text,true,,3164,119,55,55,http://localhost:8080/,235,0,1
1740060634037,247,Requisição HTTP,200,OK,Grupo de Usuários 1-36,text,true,,3164,119,54,54,http://localhost:8080/,247,0,0
1740060634039,258,Requisição HTTP,200,OK,Grupo de Usuários 1-38,text,true,,3164,119,53,53,http://localhost:8080/,257,0,1
1740060634048,249,Requisição HTTP,200,OK,Grupo de Usuários 1-45,text,true,,3164,119,52,52,http://localhost:8080/,249,0,1
1740060634051,250,Requisição HTTP,200,OK,Grupo de Usuários 1-48,text,true,,3164,119,51,51,http://localhost:8080/,250,0,0
1740060634050,258,Requisição HTTP,200,OK,Grupo de Usuários 1-49,text,true,,3164,119,50,50,http://localhost:8080/,258,0,0
1740060634045,266,Requisição HTTP,200,OK,Grupo de Usuários 1-43,text,true,,3164,119,49,49,http://localhost:8080/,266,0,1
1740060634086,231,Requisição HTTP,200,OK,Grupo de Usuários 1-75,text,true,,3164,119,48,48,http://localhost:8080/,231,0,1
1740060634097,225,Requisição HTTP,200,OK,Grupo de Usuários 1-86,text,true,,3164,119,47,47,http://localhost:8080/,225,0,1
1740060634046,279,Requisição HTTP,200,OK,Grupo de Usuários 1-41,text,true,,3164,119,46,46,http://localhost:8080/,279,0,1
1740060634052,274,Requisição HTTP,200,OK,Grupo de Usuários 1-50,text,true,,3164,119,45,45,http://localhost:8080/,274,0,0
1740060634117,212,Requisição HTTP,200,OK,Grupo de Usuários 1-44,text,true,,3164,119,44,44,http://localhost:8080/,212,0,2
1740060634055,277,Requisição HTTP,200,OK,Grupo de Usuários 1-53,text,true,,3164,119,43,43,http://localhost:8080/,277,0,0
1740060634056,277,Requisição HTTP,200,OK,Grupo de Usuários 1-55,text,true,,3164,119,42,42,http://localhost:8080/,277,0,1
1740060634056,280,Requisição HTTP,200,OK,Grupo de Usuários 1-56,text,true,,3164,119,41,41,http://localhost:8080/,280,0,1
1740060634058,282,Requisição HTTP,200,OK,Grupo de Usuários 1-58,text,true,,3164,119,40,40,http://localhost:8080/,282,0,3
1740060634080,260,Requisição HTTP,200,OK,Grupo de Usuários 1-72,text,true,,3164,119,40,40,http://localhost:8080/,260,0,1
1740060634072,272,Requisição HTTP,200,OK,Grupo de Usuários 1-65,text,true,,3164,119,38,38,http://localhost:8080/,272,0,0
1740060634061,285,Requisição HTTP,200,OK,Grupo de Usuários 1-57,text,true,,3164,119,37,37,http://localhost:8080/,285,0,1
1740060634073,276,Requisição HTTP,200,OK,Grupo de Usuários 1-67,text,true,,3164,119,36,36,http://localhost:8080/,276,0,1
1740060634070,279,Requisição HTTP,200,OK,Grupo de Usuários 1-64,text,true,,3164,119,36,36,http://localhost:8080/,279,0,2
1740060634073,278,Requisição HTTP,200,OK,Grupo de Usuários 1-66,text,true,,3164,119,34,34,http://localhost:8080/,278,0,1
1740060634075,279,Requisição HTTP,200,OK,Grupo de Usuários 1-68,text,true,,3164,119,33,33,http://localhost:8080/,279,0,2
1740060634064,293,Requisição HTTP,200,OK,Grupo de Usuários 1-59,text,true,,3164,119,32,32,http://localhost:8080/,293,0,1
1740060634083,275,Requisição HTTP,200,OK,Grupo de Usuários 1-71,text,true,,3164,119,31,31,http://localhost:8080/,275,0,0
1740060634068,292,Requisição HTTP,200,OK,Grupo de Usuários 1-61,text,true,,3164,119,30,30,http://localhost:8080/,292,0,0
1740060634069,298,Requisição HTTP,200,OK,Grupo de Usuários 1-63,text,true,,3164,119,29,29,http://localhost:8080/,298,0,2
1740060634079,292,Requisição HTTP,200,OK,Grupo de Usuários 1-70,text,true,,3164,119,28,28,http://localhost:8080/,292,0,1
1740060634100,271,Requisição HTTP,200,OK,Grupo de Usuários 1-79,text,true,,3164,119,28,28,http://localhost:8080/,271,0,0
1740060634078,293,Requisição HTTP,200,OK,Grupo de Usuários 1-69,text,true,,3164,119,26,26,http://localhost:8080/,293,0,1
1740060634082,290,Requisição HTTP,200,OK,Grupo de Usuários 1-73,text,true,,3164,119,25,25,http://localhost:8080/,290,0,0
1740060634066,307,Requisição HTTP,200,OK,Grupo de Usuários 1-60,text,true,,3164,119,24,24,http://localhost:8080/,307,0,0
1740060634067,306,Requisição HTTP,200,OK,Grupo de Usuários 1-62,text,true,,3164,119,23,23,http://localhost:8080/,306,0,2
1740060634106,273,Requisição HTTP,200,OK,Grupo de Usuários 1-93,text,true,,3164,119,22,22,http://localhost:8080/,273,0,0
1740060634084,295,Requisição HTTP,200,OK,Grupo de Usuários 1-74,text,true,,3164,119,22,22,http://localhost:8080/,295,0,1
1740060634087,294,Requisição HTTP,200,OK,Grupo de Usuários 1-78,text,true,,3164,119,20,20,http://localhost:8080/,294,0,1
1740060634099,285,Requisição HTTP,200,OK,Grupo de Usuários 1-87,text,true,,3164,119,19,19,http://localhost:8080/,285,0,0
1740060634106,281,Requisição HTTP,200,OK,Grupo de Usuários 1-94,text,true,,3164,119,18,18,http://localhost:8080/,281,0,0
1740060634104,286,Requisição HTTP,200,OK,Grupo de Usuários 1-88,text,true,,3164,119,17,17,http://localhost:8080/,286,0,1
1740060634101,291,Requisição HTTP,200,OK,Grupo de Usuários 1-90,text,true,,3164,119,16,16,http://localhost:8080/,291,0,3
1740060634089,307,Requisição HTTP,200,OK,Grupo de Usuários 1-80,text,true,,3164,119,15,15,http://localhost:8080/,307,0,0
1740060634103,293,Requisição HTTP,200,OK,Grupo de Usuários 1-89,text,true,,3164,119,15,15,http://localhost:8080/,293,0,0
1740060634089,311,Requisição HTTP,200,OK,Grupo de Usuários 1-83,text,true,,3164,119,13,13,http://localhost:8080/,311,0,1
1740060634107,297,Requisição HTTP,200,OK,Grupo de Usuários 1-96,text,true,,3164,119,12,12,http://localhost:8080/,297,0,1
1740060634091,316,Requisição HTTP,200,OK,Grupo de Usuários 1-82,text,true,,3164,119,11,11,http://localhost:8080/,316,0,0
1740060634109,311,Requisição HTTP,200,OK,Grupo de Usuários 1-98,text,true,,3164,119,10,10,http://localhost:8080/,311,0,0
1740060634112,313,Requisição HTTP,200,OK,Grupo de Usuários 1-15,text,true,,3164,119,10,10,http://localhost:8080/,313,0,3
1740060634110,312,Requisição HTTP,200,OK,Grupo de Usuários 1-99,text,true,,3164,119,10,10,http://localhost:8080/,312,0,1
1740060634101,317,Requisição HTTP,200,OK,Grupo de Usuários 1-91,text,true,,3164,119,10,10,http://localhost:8080/,317,0,1
1740060634104,314,Requisição HTTP,200,OK,Grupo de Usuários 1-92,text,true,,3164,119,10,10,http://localhost:8080/,314,0,1
1740060634094,322,Requisição HTTP,200,OK,Grupo de Usuários 1-85,text,true,,3164,119,10,10,http://localhost:8080/,322,0,1
1740060634111,305,Requisição HTTP,200,OK,Grupo de Usuários 1-100,text,true,,3164,119,10,10,http://localhost:8080/,305,0,0
1740060634095,316,Requisição HTTP,200,OK,Grupo de Usuários 1-84,text,true,,3164,119,10,10,http://localhost:8080/,316,0,1
1740060634108,302,Requisição HTTP,200,OK,Grupo de Usuários 1-97,text,true,,3164,119,10,10,http://localhost:8080/,302,0,0
1740060634107,302,Requisição HTTP,200,OK,Grupo de Usuários 1-95,text,true,,3164,119,10,10,http://localhost:8080/,302,0,0
1740060636083,117,Requisição HTTP,200,OK,Grupo de Usuários 1-2,text,true,,3164,119,100,100,http://localhost:8080/,117,0,1
1740060636084,116,Requisição HTTP,200,OK,Grupo de Usuários 1-9,text,true,,3164,119,100,100,http://localhost:8080/,116,0,1
1740060636096,104,Requisição HTTP,200,OK,Grupo de Usuários 1-65,text,true,,3164,119,100,100,http://localhost:8080/,104,0,0
1740060636095,105,Requisição HTTP,200,OK,Grupo de Usuários 1-71,text,true,,3164,119,100,100,http://localhost:8080/,105,0,0
1740060636087,113,Requisição HTTP,200,OK,Grupo de Usuários 1-46,text,true,,3164,119,100,100,http://localhost:8080/,113,0,1
1740060636091,109,Requisição HTTP,200,OK,Grupo de Usuários 1-68,text,true,,3164,119,100,100,http://localhost:8080/,109,0,3
1740060636087,114,Requisição HTTP,200,OK,Grupo de Usuários 1-45,text,true,,3164,119,100,100,http://localhost:8080/,114,0,1
1740060636085,116,Requisição HTTP,200,OK,Grupo de Usuários 1-20,text,true,,3164,119,100,100,http://localhost:8080/,116,0,1
1740060636085,116,Requisição HTTP,200,OK,Grupo de Usuários 1-21,text,true,,3164,119,100,100,http://localhost:8080/,116,0,0
