timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1739933472929,143,Requisição HTTP,200,OK,Grupo de Usuários 1-11,text,true,,3164,122,81,81,http://192.168.0.14:8080/,143,0,48
1739933472926,149,Requisição HTTP,200,OK,Grupo de Usuários 1-51,text,true,,3164,122,80,80,http://192.168.0.14:8080/,149,0,47
1739933472926,151,Requisição HTTP,200,OK,Grupo de Usuários 1-67,text,true,,3164,122,79,79,http://192.168.0.14:8080/,151,0,48
1739933472930,148,Requisição HTTP,200,OK,Grupo de Usuários 1-68,text,true,,3164,122,78,78,http://192.168.0.14:8080/,148,0,44
1739933472929,149,Requisição HTTP,200,OK,Grupo de Usuários 1-40,text,true,,3164,122,78,78,http://192.168.0.14:8080/,149,0,45
1739933472926,153,Requisição HTTP,200,OK,Grupo de Usuários 1-78,text,true,,3164,122,77,77,http://192.168.0.14:8080/,153,0,47
1739933472929,155,Requisição HTTP,200,OK,Grupo de Usuários 1-66,text,true,,3164,122,75,75,http://192.168.0.14:8080/,155,0,48
1739933472929,157,Requisição HTTP,200,OK,Grupo de Usuários 1-6,text,true,,3164,122,74,74,http://192.168.0.14:8080/,157,0,45
1739933472930,158,Requisição HTTP,200,OK,Grupo de Usuários 1-52,text,true,,3164,122,73,73,http://192.168.0.14:8080/,158,0,43
1739933472926,162,Requisição HTTP,200,OK,Grupo de Usuários 1-92,text,true,,3164,122,73,73,http://192.168.0.14:8080/,162,0,49
1739933472929,160,Requisição HTTP,200,OK,Grupo de Usuários 1-44,text,true,,3164,122,72,72,http://192.168.0.14:8080/,159,0,48
1739933472926,166,Requisição HTTP,200,OK,Grupo de Usuários 1-83,text,true,,3164,122,70,70,http://192.168.0.14:8080/,166,0,48
1739933472929,164,Requisição HTTP,200,OK,Grupo de Usuários 1-64,text,true,,3164,122,69,69,http://192.168.0.14:8080/,164,0,44
1739933472930,165,Requisição HTTP,200,OK,Grupo de Usuários 1-82,text,true,,3164,122,68,68,http://192.168.0.14:8080/,165,0,44
1739933472925,171,Requisição HTTP,200,OK,Grupo de Usuários 1-26,text,true,,3164,122,68,68,http://192.168.0.14:8080/,171,0,52
1739933472925,172,Requisição HTTP,200,OK,Grupo de Usuários 1-77,text,true,,3164,122,66,66,http://192.168.0.14:8080/,172,0,52
1739933472930,172,Requisição HTTP,200,OK,Grupo de Usuários 1-79,text,true,,3164,122,65,65,http://192.168.0.14:8080/,172,0,45
1739933472929,174,Requisição HTTP,200,OK,Grupo de Usuários 1-74,text,true,,3164,122,64,64,http://192.168.0.14:8080/,174,0,44
1739933472926,179,Requisição HTTP,200,OK,Grupo de Usuários 1-12,text,true,,3164,122,63,63,http://192.168.0.14:8080/,179,0,47
1739933472930,176,Requisição HTTP,200,OK,Grupo de Usuários 1-33,text,true,,3164,122,63,63,http://192.168.0.14:8080/,175,0,43
1739933472926,180,Requisição HTTP,200,OK,Grupo de Usuários 1-29,text,true,,3164,122,62,62,http://192.168.0.14:8080/,180,0,48
1739933472926,180,Requisição HTTP,200,OK,Grupo de Usuários 1-61,text,true,,3164,122,62,62,http://192.168.0.14:8080/,180,0,51
1739933472926,182,Requisição HTTP,200,OK,Grupo de Usuários 1-10,text,true,,3164,122,59,59,http://192.168.0.14:8080/,182,0,48
1739933472926,183,Requisição HTTP,200,OK,Grupo de Usuários 1-15,text,true,,3164,122,58,58,http://192.168.0.14:8080/,183,0,48
1739933472926,184,Requisição HTTP,200,OK,Grupo de Usuários 1-31,text,true,,3164,122,57,57,http://192.168.0.14:8080/,184,0,49
1739933472929,185,Requisição HTTP,200,OK,Grupo de Usuários 1-38,text,true,,3164,122,56,56,http://192.168.0.14:8080/,185,0,46
1739933472926,189,Requisição HTTP,200,OK,Grupo de Usuários 1-54,text,true,,3164,122,56,56,http://192.168.0.14:8080/,189,0,49
1739933472929,191,Requisição HTTP,200,OK,Grupo de Usuários 1-45,text,true,,3164,122,54,54,http://192.168.0.14:8080/,191,0,48
1739933472926,194,Requisição HTTP,200,OK,Grupo de Usuários 1-21,text,true,,3164,122,54,54,http://192.168.0.14:8080/,194,0,51
1739933472926,195,Requisição HTTP,200,OK,Grupo de Usuários 1-89,text,true,,3164,122,52,52,http://192.168.0.14:8080/,195,0,49
1739933472931,193,Requisição HTTP,200,OK,Grupo de Usuários 1-20,text,true,,3164,122,51,51,http://192.168.0.14:8080/,193,0,43
1739933472930,196,Requisição HTTP,200,OK,Grupo de Usuários 1-7,text,true,,3164,122,50,50,http://192.168.0.14:8080/,196,0,45
1739933472931,198,Requisição HTTP,200,OK,Grupo de Usuários 1-32,text,true,,3164,122,49,49,http://192.168.0.14:8080/,198,0,46
1739933472926,204,Requisição HTTP,200,OK,Grupo de Usuários 1-16,text,true,,3164,122,48,48,http://192.168.0.14:8080/,204,0,49
1739933472930,202,Requisição HTTP,200,OK,Grupo de Usuários 1-9,text,true,,3164,122,47,47,http://192.168.0.14:8080/,202,0,44
1739933472926,208,Requisição HTTP,200,OK,Grupo de Usuários 1-96,text,true,,3164,122,46,46,http://192.168.0.14:8080/,208,0,51
1739933472930,207,Requisição HTTP,200,OK,Grupo de Usuários 1-100,text,true,,3164,122,45,45,http://192.168.0.14:8080/,207,0,47
1739933472926,213,Requisição HTTP,200,OK,Grupo de Usuários 1-86,text,true,,3164,122,44,44,http://192.168.0.14:8080/,213,0,51
1739933472930,212,Requisição HTTP,200,OK,Grupo de Usuários 1-37,text,true,,3164,122,43,43,http://192.168.0.14:8080/,212,0,47
1739933472927,215,Requisição HTTP,200,OK,Grupo de Usuários 1-81,text,true,,3164,122,43,43,http://192.168.0.14:8080/,215,0,50
1739933472929,214,Requisição HTTP,200,OK,Grupo de Usuários 1-34,text,true,,3164,122,43,42,http://192.168.0.14:8080/,214,0,48
1739933472925,218,Requisição HTTP,200,OK,Grupo de Usuários 1-71,text,true,,3164,122,41,41,http://192.168.0.14:8080/,218,0,50
1739933472927,219,Requisição HTTP,200,OK,Grupo de Usuários 1-27,text,true,,3164,122,39,39,http://192.168.0.14:8080/,219,0,50
1739933472930,217,Requisição HTTP,200,OK,Grupo de Usuários 1-49,text,true,,3164,122,39,39,http://192.168.0.14:8080/,216,0,44
1739933472926,223,Requisição HTTP,200,OK,Grupo de Usuários 1-50,text,true,,3164,122,37,37,http://192.168.0.14:8080/,223,0,49
1739933472926,224,Requisição HTTP,200,OK,Grupo de Usuários 1-19,text,true,,3164,122,36,36,http://192.168.0.14:8080/,224,0,51
1739933472926,225,Requisição HTTP,200,OK,Grupo de Usuários 1-95,text,true,,3164,122,36,36,http://192.168.0.14:8080/,225,0,51
1739933472926,230,Requisição HTTP,200,OK,Grupo de Usuários 1-69,text,true,,3164,122,34,34,http://192.168.0.14:8080/,230,0,49
1739933472926,233,Requisição HTTP,200,OK,Grupo de Usuários 1-57,text,true,,3164,122,33,33,http://192.168.0.14:8080/,233,0,51
1739933472925,234,Requisição HTTP,200,OK,Grupo de Usuários 1-8,text,true,,3164,122,32,32,http://192.168.0.14:8080/,234,0,52
1739933472926,235,Requisição HTTP,200,OK,Grupo de Usuários 1-63,text,true,,3164,122,31,31,http://192.168.0.14:8080/,235,0,50
1739933472931,231,Requisição HTTP,200,OK,Grupo de Usuários 1-1,text,true,,3164,122,30,30,http://192.168.0.14:8080/,231,0,46
1739933472930,233,Requisição HTTP,200,OK,Grupo de Usuários 1-36,text,true,,3164,122,29,29,http://192.168.0.14:8080/,233,0,47
1739933472925,240,Requisição HTTP,200,OK,Grupo de Usuários 1-3,text,true,,3164,122,28,28,http://192.168.0.14:8080/,240,0,51
1739933472926,241,Requisição HTTP,200,OK,Grupo de Usuários 1-14,text,true,,3164,122,27,27,http://192.168.0.14:8080/,241,0,51
1739933472926,245,Requisição HTTP,200,OK,Grupo de Usuários 1-30,text,true,,3164,122,26,26,http://192.168.0.14:8080/,245,0,51
1739933472930,242,Requisição HTTP,200,OK,Grupo de Usuários 1-28,text,true,,3164,122,25,25,http://192.168.0.14:8080/,242,0,46
1739933472926,247,Requisição HTTP,200,OK,Grupo de Usuários 1-22,text,true,,3164,122,24,24,http://192.168.0.14:8080/,247,0,51
1739933472926,249,Requisição HTTP,200,OK,Grupo de Usuários 1-65,text,true,,3164,122,23,23,http://192.168.0.14:8080/,248,0,51
1739933472926,252,Requisição HTTP,200,OK,Grupo de Usuários 1-76,text,true,,3164,122,22,22,http://192.168.0.14:8080/,252,0,51
1739933472926,254,Requisição HTTP,200,OK,Grupo de Usuários 1-4,text,true,,3164,122,21,21,http://192.168.0.14:8080/,254,0,50
1739933472930,251,Requisição HTTP,200,OK,Grupo de Usuários 1-23,text,true,,3164,122,20,20,http://192.168.0.14:8080/,251,0,47
1739933472925,260,Requisição HTTP,200,OK,Grupo de Usuários 1-99,text,true,,3164,122,19,19,http://192.168.0.14:8080/,260,0,51
1739933472929,256,Requisição HTTP,200,OK,Grupo de Usuários 1-39,text,true,,3164,122,19,19,http://192.168.0.14:8080/,256,0,48
1739933472926,261,Requisição HTTP,200,OK,Grupo de Usuários 1-59,text,true,,3164,122,17,17,http://192.168.0.14:8080/,261,0,51
1739933472926,265,Requisição HTTP,200,OK,Grupo de Usuários 1-46,text,true,,3164,122,16,16,http://192.168.0.14:8080/,265,0,51
1739933472930,262,Requisição HTTP,200,OK,Grupo de Usuários 1-17,text,true,,3164,122,15,15,http://192.168.0.14:8080/,262,0,47
1739933472926,267,Requisição HTTP,200,OK,Grupo de Usuários 1-35,text,true,,3164,122,15,15,http://192.168.0.14:8080/,267,0,50
1739933472925,268,Requisição HTTP,200,OK,Grupo de Usuários 1-94,text,true,,3164,122,15,15,http://192.168.0.14:8080/,268,0,52
1739933472931,265,Requisição HTTP,200,OK,Grupo de Usuários 1-72,text,true,,3164,122,12,12,http://192.168.0.14:8080/,265,0,45
1739933472926,272,Requisição HTTP,200,OK,Grupo de Usuários 1-75,text,true,,3164,122,11,11,http://192.168.0.14:8080/,272,0,50
1739933472926,272,Requisição HTTP,200,OK,Grupo de Usuários 1-73,text,true,,3164,122,11,11,http://192.168.0.14:8080/,272,0,51
1739933472929,270,Requisição HTTP,200,OK,Grupo de Usuários 1-98,text,true,,3164,122,9,9,http://192.168.0.14:8080/,270,0,47
1739933472926,276,Requisição HTTP,200,OK,Grupo de Usuários 1-48,text,true,,3164,122,8,8,http://192.168.0.14:8080/,276,0,51
1739933472926,277,Requisição HTTP,200,OK,Grupo de Usuários 1-24,text,true,,3164,122,7,7,http://192.168.0.14:8080/,277,0,51
1739933472931,273,Requisição HTTP,200,OK,Grupo de Usuários 1-58,text,true,,3164,122,6,6,http://192.168.0.14:8080/,273,0,45
1739933472926,284,Requisição HTTP,200,OK,Grupo de Usuários 1-62,text,true,,3164,122,5,5,http://192.168.0.14:8080/,283,0,50
1739933472926,286,Requisição HTTP,200,OK,Grupo de Usuários 1-41,text,true,,3164,122,4,4,http://192.168.0.14:8080/,286,0,51
1739933472930,285,Requisição HTTP,200,OK,Grupo de Usuários 1-60,text,true,,3164,122,3,3,http://192.168.0.14:8080/,285,0,46
1739933472926,293,Requisição HTTP,200,OK,Grupo de Usuários 1-93,text,true,,3164,122,2,2,http://192.168.0.14:8080/,293,0,51
1739933472926,293,Requisição HTTP,200,OK,Grupo de Usuários 1-13,text,true,,3164,122,2,2,http://192.168.0.14:8080/,293,0,50
1739933669564,21,Requisição HTTP,200,OK,Grupo de Usuários 1-7,text,true,,3164,122,100,100,http://192.168.0.14:8080/,21,0,1
1739933669564,21,Requisição HTTP,200,OK,Grupo de Usuários 1-5,text,true,,3164,122,100,100,http://192.168.0.14:8080/,21,0,1
1739933669564,34,Requisição HTTP,200,OK,Grupo de Usuários 1-3,text,true,,3164,122,98,98,http://192.168.0.14:8080/,34,0,1
1739933669564,34,Requisição HTTP,200,OK,Grupo de Usuários 1-2,text,true,,3164,122,97,97,http://192.168.0.14:8080/,34,0,1
1739933669564,36,Requisição HTTP,200,OK,Grupo de Usuários 1-1,text,true,,3164,122,96,96,http://192.168.0.14:8080/,36,0,1
1739933669564,36,Requisição HTTP,200,OK,Grupo de Usuários 1-4,text,true,,3164,122,95,95,http://192.168.0.14:8080/,36,0,1
1739933669564,36,Requisição HTTP,200,OK,Grupo de Usuários 1-8,text,true,,3164,122,94,94,http://192.168.0.14:8080/,36,0,1
1739933669565,36,Requisição HTTP,200,OK,Grupo de Usuários 1-12,text,true,,3164,122,93,93,http://192.168.0.14:8080/,36,0,0
1739933669565,51,Requisição HTTP,200,OK,Grupo de Usuários 1-17,text,true,,3164,122,92,92,http://192.168.0.14:8080/,51,0,1
1739933669565,51,Requisição HTTP,200,OK,Grupo de Usuários 1-11,text,true,,3164,122,91,91,http://192.168.0.14:8080/,51,0,0
1739933669565,52,Requisição HTTP,200,OK,Grupo de Usuários 1-15,text,true,,3164,122,90,90,http://192.168.0.14:8080/,52,0,1
1739933669564,53,Requisição HTTP,200,OK,Grupo de Usuários 1-6,text,true,,3164,122,89,89,http://192.168.0.14:8080/,53,0,1
1739933669565,52,Requisição HTTP,200,OK,Grupo de Usuários 1-16,text,true,,3164,122,88,88,http://192.168.0.14:8080/,52,0,1
1739933669564,54,Requisição HTTP,200,OK,Grupo de Usuários 1-9,text,true,,3164,122,87,87,http://192.168.0.14:8080/,54,0,1
1739933669565,53,Requisição HTTP,200,OK,Grupo de Usuários 1-14,text,true,,3164,122,86,86,http://192.168.0.14:8080/,53,0,1
1739933669566,64,Requisição HTTP,200,OK,Grupo de Usuários 1-22,text,true,,3164,122,85,85,http://192.168.0.14:8080/,64,0,1
1739933669566,64,Requisição HTTP,200,OK,Grupo de Usuários 1-20,text,true,,3164,122,84,84,http://192.168.0.14:8080/,64,0,1
1739933669565,66,Requisição HTTP,200,OK,Grupo de Usuários 1-13,text,true,,3164,122,83,83,http://192.168.0.14:8080/,66,0,1
1739933669565,66,Requisição HTTP,200,OK,Grupo de Usuários 1-10,text,true,,3164,122,82,82,http://192.168.0.14:8080/,66,0,0
1739933669570,84,Requisição HTTP,200,OK,Grupo de Usuários 1-48,text,true,,3164,122,81,81,http://192.168.0.14:8080/,84,0,0
1739933669566,88,Requisição HTTP,200,OK,Grupo de Usuários 1-23,text,true,,3164,122,80,80,http://192.168.0.14:8080/,88,0,1
1739933669572,82,Requisição HTTP,200,OK,Grupo de Usuários 1-66,text,true,,3164,122,79,79,http://192.168.0.14:8080/,82,0,1
1739933669565,90,Requisição HTTP,200,OK,Grupo de Usuários 1-18,text,true,,3164,122,78,78,http://192.168.0.14:8080/,90,0,1
1739933669566,89,Requisição HTTP,200,OK,Grupo de Usuários 1-25,text,true,,3164,122,77,77,http://192.168.0.14:8080/,89,0,1
1739933669566,89,Requisição HTTP,200,OK,Grupo de Usuários 1-19,text,true,,3164,122,76,76,http://192.168.0.14:8080/,89,0,0
1739933669566,93,Requisição HTTP,200,OK,Grupo de Usuários 1-24,text,true,,3164,122,75,75,http://192.168.0.14:8080/,93,0,1
1739933669566,104,Requisição HTTP,200,OK,Grupo de Usuários 1-21,text,true,,3164,122,74,74,http://192.168.0.14:8080/,104,0,1
1739933669569,101,Requisição HTTP,200,OK,Grupo de Usuários 1-41,text,true,,3164,122,73,73,http://192.168.0.14:8080/,101,0,0
1739933669568,103,Requisição HTTP,200,OK,Grupo de Usuários 1-38,text,true,,3164,122,72,72,http://192.168.0.14:8080/,103,0,1
1739933669568,103,Requisição HTTP,200,OK,Grupo de Usuários 1-37,text,true,,3164,122,71,71,http://192.168.0.14:8080/,103,0,1
1739933669570,115,Requisição HTTP,200,OK,Grupo de Usuários 1-50,text,true,,3164,122,70,70,http://192.168.0.14:8080/,115,0,1
1739933669569,116,Requisição HTTP,200,OK,Grupo de Usuários 1-42,text,true,,3164,122,69,69,http://192.168.0.14:8080/,116,0,0
1739933669569,116,Requisição HTTP,200,OK,Grupo de Usuários 1-44,text,true,,3164,122,68,68,http://192.168.0.14:8080/,116,0,1
1739933669568,117,Requisição HTTP,200,OK,Grupo de Usuários 1-39,text,true,,3164,122,67,67,http://192.168.0.14:8080/,117,0,1
1739933669567,119,Requisição HTTP,200,OK,Grupo de Usuários 1-30,text,true,,3164,122,66,66,http://192.168.0.14:8080/,119,0,1
1739933669570,116,Requisição HTTP,200,OK,Grupo de Usuários 1-49,text,true,,3164,122,65,65,http://192.168.0.14:8080/,116,0,0
1739933669570,119,Requisição HTTP,200,OK,Grupo de Usuários 1-55,text,true,,3164,122,64,64,http://192.168.0.14:8080/,119,0,1
1739933669567,136,Requisição HTTP,200,OK,Grupo de Usuários 1-27,text,true,,3164,122,63,63,http://192.168.0.14:8080/,136,0,0
1739933669570,133,Requisição HTTP,200,OK,Grupo de Usuários 1-51,text,true,,3164,122,62,62,http://192.168.0.14:8080/,133,0,1
1739933669569,134,Requisição HTTP,200,OK,Grupo de Usuários 1-40,text,true,,3164,122,61,61,http://192.168.0.14:8080/,134,0,0
1739933669571,134,Requisição HTTP,200,OK,Grupo de Usuários 1-58,text,true,,3164,122,60,60,http://192.168.0.14:8080/,134,0,0
1739933669567,141,Requisição HTTP,200,OK,Grupo de Usuários 1-29,text,true,,3164,122,59,59,http://192.168.0.14:8080/,141,0,1
1739933669567,141,Requisição HTTP,200,OK,Grupo de Usuários 1-32,text,true,,3164,122,58,58,http://192.168.0.14:8080/,141,0,1
1739933669570,139,Requisição HTTP,200,OK,Grupo de Usuários 1-54,text,true,,3164,122,57,57,http://192.168.0.14:8080/,139,0,1
1739933669568,158,Requisição HTTP,200,OK,Grupo de Usuários 1-33,text,true,,3164,122,56,56,http://192.168.0.14:8080/,158,0,0
1739933669569,157,Requisição HTTP,200,OK,Grupo de Usuários 1-45,text,true,,3164,122,56,56,http://192.168.0.14:8080/,157,0,1
1739933669567,160,Requisição HTTP,200,OK,Grupo de Usuários 1-26,text,true,,3164,122,54,54,http://192.168.0.14:8080/,160,0,0
1739933669572,155,Requisição HTTP,200,OK,Grupo de Usuários 1-68,text,true,,3164,122,53,53,http://192.168.0.14:8080/,155,0,1
1739933669567,160,Requisição HTTP,200,OK,Grupo de Usuários 1-31,text,true,,3164,122,52,52,http://192.168.0.14:8080/,160,0,1
1739933669571,156,Requisição HTTP,200,OK,Grupo de Usuários 1-64,text,true,,3164,122,51,51,http://192.168.0.14:8080/,156,0,1
1739933669568,160,Requisição HTTP,200,OK,Grupo de Usuários 1-35,text,true,,3164,122,50,50,http://192.168.0.14:8080/,160,0,0
1739933669571,157,Requisição HTTP,200,OK,Grupo de Usuários 1-59,text,true,,3164,122,49,49,http://192.168.0.14:8080/,157,0,1
1739933669571,172,Requisição HTTP,200,OK,Grupo de Usuários 1-60,text,true,,3164,122,48,48,http://192.168.0.14:8080/,172,0,1
1739933669575,168,Requisição HTTP,200,OK,Grupo de Usuários 1-89,text,true,,3164,122,48,47,http://192.168.0.14:8080/,168,0,0
1739933669572,172,Requisição HTTP,200,OK,Grupo de Usuários 1-70,text,true,,3164,122,46,46,http://192.168.0.14:8080/,172,0,1
1739933669573,171,Requisição HTTP,200,OK,Grupo de Usuários 1-74,text,true,,3164,122,45,45,http://192.168.0.14:8080/,171,0,0
1739933669569,175,Requisição HTTP,200,OK,Grupo de Usuários 1-47,text,true,,3164,122,44,44,http://192.168.0.14:8080/,175,0,1
1739933669572,173,Requisição HTTP,200,OK,Grupo de Usuários 1-67,text,true,,3164,122,43,43,http://192.168.0.14:8080/,173,0,1
1739933669574,171,Requisição HTTP,200,OK,Grupo de Usuários 1-86,text,true,,3164,122,42,42,http://192.168.0.14:8080/,171,0,1
1739933669568,177,Requisição HTTP,200,OK,Grupo de Usuários 1-34,text,true,,3164,122,41,41,http://192.168.0.14:8080/,177,0,0
1739933669567,178,Requisição HTTP,200,OK,Grupo de Usuários 1-28,text,true,,3164,122,40,40,http://192.168.0.14:8080/,178,0,1
1739933669570,176,Requisição HTTP,200,OK,Grupo de Usuários 1-52,text,true,,3164,122,39,39,http://192.168.0.14:8080/,176,0,1
1739933669568,178,Requisição HTTP,200,OK,Grupo de Usuários 1-36,text,true,,3164,122,38,38,http://192.168.0.14:8080/,178,0,1
1739933669569,177,Requisição HTTP,200,OK,Grupo de Usuários 1-46,text,true,,3164,122,37,37,http://192.168.0.14:8080/,177,0,1
1739933669571,175,Requisição HTTP,200,OK,Grupo de Usuários 1-57,text,true,,3164,122,36,36,http://192.168.0.14:8080/,175,0,1
1739933669571,176,Requisição HTTP,200,OK,Grupo de Usuários 1-61,text,true,,3164,122,36,36,http://192.168.0.14:8080/,176,0,1
1739933669574,183,Requisição HTTP,200,OK,Grupo de Usuários 1-80,text,true,,3164,122,34,34,http://192.168.0.14:8080/,183,0,0
1739933669573,184,Requisição HTTP,200,OK,Grupo de Usuários 1-75,text,true,,3164,122,33,33,http://192.168.0.14:8080/,184,0,1
1739933669573,185,Requisição HTTP,200,OK,Grupo de Usuários 1-76,text,true,,3164,122,32,32,http://192.168.0.14:8080/,185,0,1
1739933669573,185,Requisição HTTP,200,OK,Grupo de Usuários 1-78,text,true,,3164,122,32,32,http://192.168.0.14:8080/,185,0,1
1739933669575,191,Requisição HTTP,200,OK,Grupo de Usuários 1-95,text,true,,3164,122,30,30,http://192.168.0.14:8080/,191,0,1
1739933669571,195,Requisição HTTP,200,OK,Grupo de Usuários 1-63,text,true,,3164,122,29,29,http://192.168.0.14:8080/,195,0,1
1739933669572,194,Requisição HTTP,200,OK,Grupo de Usuários 1-65,text,true,,3164,122,28,28,http://192.168.0.14:8080/,194,0,0
1739933669574,198,Requisição HTTP,200,OK,Grupo de Usuários 1-81,text,true,,3164,122,27,27,http://192.168.0.14:8080/,198,0,0
1739933669574,198,Requisição HTTP,200,OK,Grupo de Usuários 1-85,text,true,,3164,122,26,26,http://192.168.0.14:8080/,198,0,1
1739933669576,211,Requisição HTTP,200,OK,Grupo de Usuários 1-99,text,true,,3164,122,25,25,http://192.168.0.14:8080/,211,0,1
1739933669570,217,Requisição HTTP,200,OK,Grupo de Usuários 1-56,text,true,,3164,122,24,24,http://192.168.0.14:8080/,217,0,1
1739933669575,212,Requisição HTTP,200,OK,Grupo de Usuários 1-92,text,true,,3164,122,23,23,http://192.168.0.14:8080/,212,0,1
1739933669572,216,Requisição HTTP,200,OK,Grupo de Usuários 1-72,text,true,,3164,122,22,22,http://192.168.0.14:8080/,216,0,1
1739933669574,217,Requisição HTTP,200,OK,Grupo de Usuários 1-83,text,true,,3164,122,21,21,http://192.168.0.14:8080/,217,0,1
1739933669572,219,Requisição HTTP,200,OK,Grupo de Usuários 1-69,text,true,,3164,122,20,20,http://192.168.0.14:8080/,219,0,1
1739933669574,217,Requisição HTTP,200,OK,Grupo de Usuários 1-87,text,true,,3164,122,19,19,http://192.168.0.14:8080/,217,0,1
1739933669575,216,Requisição HTTP,200,OK,Grupo de Usuários 1-90,text,true,,3164,122,18,18,http://192.168.0.14:8080/,216,0,0
1739933669575,239,Requisição HTTP,200,OK,Grupo de Usuários 1-88,text,true,,3164,122,17,17,http://192.168.0.14:8080/,239,0,0
1739933669575,239,Requisição HTTP,200,OK,Grupo de Usuários 1-93,text,true,,3164,122,17,17,http://192.168.0.14:8080/,239,0,1
1739933669570,244,Requisição HTTP,200,OK,Grupo de Usuários 1-53,text,true,,3164,122,15,15,http://192.168.0.14:8080/,244,0,1
1739933669572,242,Requisição HTTP,200,OK,Grupo de Usuários 1-71,text,true,,3164,122,14,14,http://192.168.0.14:8080/,242,0,1
1739933669569,246,Requisição HTTP,200,OK,Grupo de Usuários 1-43,text,true,,3164,122,13,13,http://192.168.0.14:8080/,246,0,0
1739933669576,247,Requisição HTTP,200,OK,Grupo de Usuários 1-97,text,true,,3164,122,12,12,http://192.168.0.14:8080/,247,0,0
1739933669573,250,Requisição HTTP,200,OK,Grupo de Usuários 1-73,text,true,,3164,122,11,11,http://192.168.0.14:8080/,250,0,0
1739933669575,248,Requisição HTTP,200,OK,Grupo de Usuários 1-94,text,true,,3164,122,10,10,http://192.168.0.14:8080/,248,0,1
1739933669576,251,Requisição HTTP,200,OK,Grupo de Usuários 1-98,text,true,,3164,122,9,9,http://192.168.0.14:8080/,251,0,1
1739933669576,251,Requisição HTTP,200,OK,Grupo de Usuários 1-96,text,true,,3164,122,8,8,http://192.168.0.14:8080/,251,0,0
1739933669574,253,Requisição HTTP,200,OK,Grupo de Usuários 1-84,text,true,,3164,122,7,7,http://192.168.0.14:8080/,253,0,1
1739933669575,252,Requisição HTTP,200,OK,Grupo de Usuários 1-91,text,true,,3164,122,6,6,http://192.168.0.14:8080/,252,0,1
1739933669571,257,Requisição HTTP,200,OK,Grupo de Usuários 1-62,text,true,,3164,122,5,5,http://192.168.0.14:8080/,257,0,1
1739933669573,259,Requisição HTTP,200,OK,Grupo de Usuários 1-79,text,true,,3164,122,4,4,http://192.168.0.14:8080/,259,0,1
